issue_id,severity,issue_type,course_id,course_code,page_id,title,requested_url,resolved_url,source_file,detail,access_resolution_status,access_resolution_reason,access_final_action
issue-0489,high,unauthorized,2053526,PHY-212,00710-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169879,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169879,metadata/00710-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0490,high,unauthorized,2053526,PHY-212,00714-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59169187,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59169187,metadata/00714-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0491,high,unauthorized,2053526,PHY-212,00715-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174672,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174672,metadata/00715-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0492,high,unauthorized,2053526,PHY-212,00716-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174670,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174670,metadata/00716-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0493,high,unauthorized,2053526,PHY-212,00717-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174671,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174671,metadata/00717-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0494,high,unauthorized,2053526,PHY-212,00721-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026073,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026073,metadata/00721-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0495,high,unauthorized,2053526,PHY-212,00722-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176462,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176462,metadata/00722-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0496,high,unauthorized,2053526,PHY-212,00723-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176463,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176463,metadata/00723-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0497,high,unauthorized,2053526,PHY-212,00724-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026074,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026074,metadata/00724-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0498,high,unauthorized,2053526,PHY-212,00725-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026075,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026075,metadata/00725-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0499,high,unauthorized,2053526,PHY-212,00727-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026256,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026256,metadata/00727-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0500,high,unauthorized,2053526,PHY-212,00728-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026257,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026257,metadata/00728-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0501,high,unauthorized,2053526,PHY-212,00729-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026258,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026258,metadata/00729-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0502,high,unauthorized,2053526,PHY-212,00730-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026259,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026259,metadata/00730-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0503,high,unauthorized,2053526,PHY-212,00731-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59178579,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59178579,metadata/00731-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0504,high,unauthorized,2053526,PHY-212,00732-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026260,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026260,metadata/00732-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0505,high,unauthorized,2053526,PHY-212,00733-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026261,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160491/questions/59026261,metadata/00733-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0506,high,unauthorized,2053526,PHY-212,00736-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026315,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026315,metadata/00736-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0507,high,unauthorized,2053526,PHY-212,00737-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026316,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026316,metadata/00737-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0508,high,unauthorized,2053526,PHY-212,00738-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026317,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026317,metadata/00738-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0509,high,unauthorized,2053526,PHY-212,00739-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026318,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026318,metadata/00739-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0510,high,unauthorized,2053526,PHY-212,00740-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026319,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026319,metadata/00740-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0511,high,unauthorized,2053526,PHY-212,00741-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026320,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026320,metadata/00741-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0512,high,unauthorized,2053526,PHY-212,00742-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026321,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160508/questions/59026321,metadata/00742-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0513,high,unauthorized,2053526,PHY-212,00744-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026083,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026083,metadata/00744-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0514,high,unauthorized,2053526,PHY-212,00745-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026082,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026082,metadata/00745-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0515,high,unauthorized,2053526,PHY-212,00746-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026084,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026084,metadata/00746-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0516,high,unauthorized,2053526,PHY-212,00747-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186604,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186604,metadata/00747-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0517,high,unauthorized,2053526,PHY-212,00748-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186599,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186599,metadata/00748-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0518,high,unauthorized,2053526,PHY-212,00749-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186611,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59186611,metadata/00749-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0519,high,unauthorized,2053526,PHY-212,00750-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026085,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026085,metadata/00750-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0520,high,unauthorized,2053526,PHY-212,00751-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026086,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160457/questions/59026086,metadata/00751-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0521,high,unauthorized,2053526,PHY-212,00755-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026406,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026406,metadata/00755-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0522,high,unauthorized,2053526,PHY-212,00756-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026408,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026408,metadata/00756-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0523,high,unauthorized,2053526,PHY-212,00757-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026409,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026409,metadata/00757-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0524,high,unauthorized,2053526,PHY-212,00758-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026410,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026410,metadata/00758-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0525,high,unauthorized,2053526,PHY-212,00759-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026411,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026411,metadata/00759-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0526,high,unauthorized,2053526,PHY-212,00760-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026412,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026412,metadata/00760-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0527,high,unauthorized,2053526,PHY-212,00761-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026413,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160528/questions/59026413,metadata/00761-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0528,high,unauthorized,2053526,PHY-212,00763-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026063,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026063,metadata/00763-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0529,high,unauthorized,2053526,PHY-212,00764-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026066,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026066,metadata/00764-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0530,high,unauthorized,2053526,PHY-212,00765-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026070,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026070,metadata/00765-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0531,high,unauthorized,2053526,PHY-212,00766-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026072,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160453/questions/59026072,metadata/00766-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0532,high,unauthorized,2053526,PHY-212,00768-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160494/questions/59026264,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160494/questions/59026264,metadata/00768-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0533,low,redirected,2053526,PHY-212,00772-phy-212-linked-detail-topic-lab-1-discussion-lab-group-22,Topic: Lab 1 Discussion - Lab Group 22,https://canvas.oregonstate.edu/courses/2053526/discussion_topics/11563804,https://canvas.oregonstate.edu/groups/733396/discussion_topics/11579973,metadata/00772-phy-212-linked-detail-topic-lab-1-discussion-lab-group-22.json,Requested URL resolved to a different URL.,,,
issue-0534,high,unauthorized,2053526,PHY-212,00776-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026102,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026102,metadata/00776-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0535,high,unauthorized,2053526,PHY-212,00777-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026103,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026103,metadata/00777-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0536,high,unauthorized,2053526,PHY-212,00778-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026104,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026104,metadata/00778-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0537,high,unauthorized,2053526,PHY-212,00779-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026105,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026105,metadata/00779-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0538,high,unauthorized,2053526,PHY-212,00780-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026106,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026106,metadata/00780-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0539,high,unauthorized,2053526,PHY-212,00781-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026107,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026107,metadata/00781-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0540,high,unauthorized,2053526,PHY-212,00782-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026108,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026108,metadata/00782-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0541,high,unauthorized,2053526,PHY-212,00783-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026109,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026109,metadata/00783-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0542,high,unauthorized,2053526,PHY-212,00784-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026110,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026110,metadata/00784-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0543,high,unauthorized,2053526,PHY-212,00785-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026111,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160462/questions/59026111,metadata/00785-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0544,high,unauthorized,2053526,PHY-212,00790-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026185,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026185,metadata/00790-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0545,high,unauthorized,2053526,PHY-212,00791-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026186,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026186,metadata/00791-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0546,high,unauthorized,2053526,PHY-212,00792-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026187,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026187,metadata/00792-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0547,high,unauthorized,2053526,PHY-212,00793-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026188,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026188,metadata/00793-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0548,high,unauthorized,2053526,PHY-212,00794-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026189,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026189,metadata/00794-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
issue-0549,high,unauthorized,2053526,PHY-212,00795-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026190,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160480/questions/59026190,metadata/00795-phy-212-linked-detail-unauthorized.json,Captured page appears to be unauthorized or access denied.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
