investigation_id,course_id,course_code,issue_type,page_id,captured_title,url,canvas_object_type,canvas_object_id,parent_object_type,parent_object_id,matched_object_ids,matched_object_titles,parent_object_ids,parent_object_titles,task_ids,task_titles,due_texts,available_texts,module_item_ids,module_titles,source_page_ids,source_page_titles,source_link_texts,live_status,live_text_sample,investigation_status,likely_reason,needs_live_retry,confidence,recommended_action,resolution_status,resolution_reason,final_action
access-0057,2053526,PHY-212,unauthorized,00677-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160464/questions/59026118,quiz_question,59026118,quiz,3160464,,,obj-phy-212-quiz-3160464,M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00441-phy-212-graded-task-m1-2pre-general-physics-with-calculus-ph-212-400-u2026,M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00516-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026|00674-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026|00675-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-2pre|00676-phy-212-linked-detail-m1-2pre-general-physics-with-calculus-ph-212-400-u2026|00677-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-2pre|M1-2pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0058,2053526,PHY-212,unauthorized,00679-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160475/questions/59026167,quiz_question,59026167,quiz,3160475,,,obj-phy-212-quiz-3160475,M1-3pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00443-phy-212-blocked-or-broken-m1-3pre-general-physics-with-calculus-ph-212-400-u2026,M1-3pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00517-phy-212-linked-detail-m1-3pre-general-physics-with-calculus-ph-212-400-u2026|00678-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-3pre|00679-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-3pre|M1-3pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0059,2053526,PHY-212,unauthorized,00681-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160500/questions/59026278,quiz_question,59026278,quiz,3160500,,,obj-phy-212-quiz-3160500,M1-4pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00445-phy-212-blocked-or-broken-m1-4pre-general-physics-with-calculus-ph-212-400-u2026,M1-4pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00518-phy-212-linked-detail-m1-4pre-general-physics-with-calculus-ph-212-400-u2026|00680-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-4pre|00681-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-4pre|M1-4pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0060,2053526,PHY-212,unauthorized,00683-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160476/questions/59026168,quiz_question,59026168,quiz,3160476,,,obj-phy-212-quiz-3160476,M1-5pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00447-phy-212-blocked-or-broken-m1-5pre-general-physics-with-calculus-ph-212-400-u2026,M1-5pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00519-phy-212-linked-detail-m1-5pre-general-physics-with-calculus-ph-212-400-u2026|00682-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-5pre|00683-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-5pre|M1-5pre: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0061,2053526,PHY-212,unauthorized,00687-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169876,quiz_question,59169876,quiz,3169000,,,obj-phy-212-quiz-3169000,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00437-phy-212-graded-task-m1-0asy-general-physics-with-calculus-ph-212-400-u2026,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00520-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026|00684-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026|00685-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-0asy|00686-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026|00687-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-0asy|M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0062,2053526,PHY-212,unauthorized,00688-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169000/questions/59169879,quiz_question,59169879,quiz,3169000,,,obj-phy-212-quiz-3169000,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00437-phy-212-graded-task-m1-0asy-general-physics-with-calculus-ph-212-400-u2026,M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00520-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026|00684-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026|00685-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-0asy|00686-phy-212-linked-detail-m1-0asy-general-physics-with-calculus-ph-212-400-u2026|00688-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-0asy|M1-0asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0063,2053526,PHY-212,unauthorized,00692-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59169187,quiz_question,59169187,quiz,3169001,,,obj-phy-212-quiz-3169001,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00436-phy-212-graded-task-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00521-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00689-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00690-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy|00691-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00692-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-00asy|M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0064,2053526,PHY-212,unauthorized,00693-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174672,quiz_question,59174672,quiz,3169001,,,obj-phy-212-quiz-3169001,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00436-phy-212-graded-task-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00521-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00689-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00690-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy|00691-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00693-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-00asy|M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0065,2053526,PHY-212,unauthorized,00694-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174670,quiz_question,59174670,quiz,3169001,,,obj-phy-212-quiz-3169001,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00436-phy-212-graded-task-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00521-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00689-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00690-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy|00691-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00694-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-00asy|M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0066,2053526,PHY-212,unauthorized,00695-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3169001/questions/59174671,quiz_question,59174671,quiz,3169001,,,obj-phy-212-quiz-3169001,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00436-phy-212-graded-task-m1-00asy-general-physics-with-calculus-ph-212-400-u2026,M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00521-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00689-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00690-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-00asy|00691-phy-212-linked-detail-m1-00asy-general-physics-with-calculus-ph-212-400-u2026|00695-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-00asy|M1-00asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0067,2053526,PHY-212,unauthorized,00699-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59026073,quiz_question,59026073,quiz,3160454,,,obj-phy-212-quiz-3160454,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00438-phy-212-graded-task-m1-1asy-general-physics-with-calculus-ph-212-400-u2026,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00522-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026|00697-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026|00698-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1asy|00699-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-1asy|M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0068,2053526,PHY-212,unauthorized,00700-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176462,quiz_question,59176462,quiz,3160454,,,obj-phy-212-quiz-3160454,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00438-phy-212-graded-task-m1-1asy-general-physics-with-calculus-ph-212-400-u2026,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00522-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026|00697-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026|00698-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1asy|00700-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-1asy|M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
access-0069,2053526,PHY-212,unauthorized,00701-phy-212-linked-detail-unauthorized,Unauthorized,https://canvas.oregonstate.edu/courses/2053526/quizzes/3160454/questions/59176463,quiz_question,59176463,quiz,3160454,,,obj-phy-212-quiz-3160454,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),task-00438-phy-212-graded-task-m1-1asy-general-physics-with-calculus-ph-212-400-u2026,M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026),,,,,00522-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026|00697-phy-212-linked-detail-m1-1asy-general-physics-with-calculus-ph-212-400-u2026|00698-phy-212-linked-detail-jacob-peterson-s-quiz-history-m1-1asy|00701-phy-212-linked-detail-unauthorized,Jacob Peterson's Quiz History: M1-1asy|M1-1asy: GENERAL PHYSICS WITH CALCULUS (PH_212_400_U2026)|Unauthorized,Close|Help|History|Skip To Content,,,internal_canvas_question_url,Question-level Canvas URL came from a captured quiz page; the student-facing parent quiz is already captured.,no,high,No separate retry needed unless parent quiz content is incomplete.,resolved_internal_question_link,Question URL is an internal Canvas edit/detail link; parent quiz content was already captured.,No action needed for the question URL itself.
